Set ID,Standard ID,Standard Description,Content Kind,Content Title,Content URL
NGSS.MS,MS-LS2.A.1,"Organisms, and populations of organisms, are dependent on their environmental interactions both with other living things and with nonliving factors.",Exercise,"Apply: populations, communities, and ecosystems",https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:interactions-in-ecosystems/x0c5bb03129646fd6:populations-communities-and-ecosystems/e/apply-populations-communities-and-ecosystems
NGSS.MS,MS-LS2.A.1,"Organisms, and populations of organisms, are dependent on their environmental interactions both with other living things and with nonliving factors.",Video,"Populations, communities, and ecosystems",https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:interactions-in-ecosystems/x0c5bb03129646fd6:populations-communities-and-ecosystems/v/ms-populations-communities-and-ecosystems
NGSS.MS,MS-LS2.A.1,"Organisms, and populations of organisms, are dependent on their environmental interactions both with other living things and with nonliving factors.",Article,"Populations, communities, and ecosystems",https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:interactions-in-ecosystems/x0c5bb03129646fd6:populations-communities-and-ecosystems/a/populations-communities-and-ecosystems
NGSS.MS,MS-LS2.A.2,"In any ecosystem, organisms and populations with similar requirements for food, water, oxygen, or other resources may compete with each other for limited resources, access to which consequently constrains their growth and reproduction.",Exercise,Apply: resources and population growth,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:interactions-in-ecosystems/x0c5bb03129646fd6:resources-and-population-growth/e/apply-resources-and-population-growth
NGSS.MS,MS-LS2.A.2,"In any ecosystem, organisms and populations with similar requirements for food, water, oxygen, or other resources may compete with each other for limited resources, access to which consequently constrains their growth and reproduction.",Video,Resources and population growth,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:interactions-in-ecosystems/x0c5bb03129646fd6:resources-and-population-growth/v/ms-resources-and-population-growth
NGSS.MS,MS-LS2.A.2,"In any ecosystem, organisms and populations with similar requirements for food, water, oxygen, or other resources may compete with each other for limited resources, access to which consequently constrains their growth and reproduction.",Article,Resources and population growth,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:interactions-in-ecosystems/x0c5bb03129646fd6:resources-and-population-growth/a/resources-and-population-growth
NGSS.MS,MS-LS2.A.2,"In any ecosystem, organisms and populations with similar requirements for food, water, oxygen, or other resources may compete with each other for limited resources, access to which consequently constrains their growth and reproduction.",Exercise,Understand: resources and population growth,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:interactions-in-ecosystems/x0c5bb03129646fd6:resources-and-population-growth/e/understand-resources-and-population-growth
NGSS.MS,MS-LS2.A.3,Growth of organisms and population increases are limited by access to resources.,Exercise,Apply: resources and population growth,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:interactions-in-ecosystems/x0c5bb03129646fd6:resources-and-population-growth/e/apply-resources-and-population-growth
NGSS.MS,MS-LS2.A.3,Growth of organisms and population increases are limited by access to resources.,Video,Resources and population growth,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:interactions-in-ecosystems/x0c5bb03129646fd6:resources-and-population-growth/v/ms-resources-and-population-growth
NGSS.MS,MS-LS2.A.3,Growth of organisms and population increases are limited by access to resources.,Article,Resources and population growth,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:interactions-in-ecosystems/x0c5bb03129646fd6:resources-and-population-growth/a/resources-and-population-growth
NGSS.MS,MS-LS2.A.3,Growth of organisms and population increases are limited by access to resources.,Exercise,Understand: resources and population growth,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:interactions-in-ecosystems/x0c5bb03129646fd6:resources-and-population-growth/e/understand-resources-and-population-growth
NGSS.MS,MS-LS2.B.1,"Food webs are models that demonstrate how matter and energy is transferred between producers, consumers, and decomposers as the three groups interact within an ecosystem. Transfers of matter into and out of the physical environment occur at every level. Decomposers recycle nutrients from dead plant or animal matter back to the soil in terrestrial environments or to the water in aquatic environments. The atoms that make up the organisms in an ecosystem are cycled repeatedly between the living and nonliving parts of the ecosystem.",Article,Activity: What happens when a food web is disturbed?,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:teacher-resources/x0c5bb03129646fd6:hands-on-biology-activities/a/activity-what-happens-when-a-food-web-is-disturbed
NGSS.MS,MS-LS2.B.1,"Food webs are models that demonstrate how matter and energy is transferred between producers, consumers, and decomposers as the three groups interact within an ecosystem. Transfers of matter into and out of the physical environment occur at every level. Decomposers recycle nutrients from dead plant or animal matter back to the soil in terrestrial environments or to the water in aquatic environments. The atoms that make up the organisms in an ecosystem are cycled repeatedly between the living and nonliving parts of the ecosystem.",Exercise,Apply: matter and energy in food webs,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:matter-and-energy-in-ecosystems/x0c5bb03129646fd6:matter-and-energy-in-foodwebs/e/apply-matter-and-energy-in-food-webs
NGSS.MS,MS-LS2.B.1,"Food webs are models that demonstrate how matter and energy is transferred between producers, consumers, and decomposers as the three groups interact within an ecosystem. Transfers of matter into and out of the physical environment occur at every level. Decomposers recycle nutrients from dead plant or animal matter back to the soil in terrestrial environments or to the water in aquatic environments. The atoms that make up the organisms in an ecosystem are cycled repeatedly between the living and nonliving parts of the ecosystem.",Video,Matter and energy in food webs,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:matter-and-energy-in-ecosystems/x0c5bb03129646fd6:matter-and-energy-in-foodwebs/v/matter-and-energy-in-food-webs-ms
NGSS.MS,MS-LS2.B.1,"Food webs are models that demonstrate how matter and energy is transferred between producers, consumers, and decomposers as the three groups interact within an ecosystem. Transfers of matter into and out of the physical environment occur at every level. Decomposers recycle nutrients from dead plant or animal matter back to the soil in terrestrial environments or to the water in aquatic environments. The atoms that make up the organisms in an ecosystem are cycled repeatedly between the living and nonliving parts of the ecosystem.",Article,Matter and energy in food webs,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:matter-and-energy-in-ecosystems/x0c5bb03129646fd6:matter-and-energy-in-foodwebs/a/matter-and-energy-in-food-webs
NGSS.MS,MS-LS2.B.1,"Food webs are models that demonstrate how matter and energy is transferred between producers, consumers, and decomposers as the three groups interact within an ecosystem. Transfers of matter into and out of the physical environment occur at every level. Decomposers recycle nutrients from dead plant or animal matter back to the soil in terrestrial environments or to the water in aquatic environments. The atoms that make up the organisms in an ecosystem are cycled repeatedly between the living and nonliving parts of the ecosystem.",Exercise,Understand: matter and energy in food webs,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:matter-and-energy-in-ecosystems/x0c5bb03129646fd6:matter-and-energy-in-foodwebs/e/understand-matter-and-energy-in-food-webs
NGSS.MS,MS-LS2.B.1,"Food webs are models that demonstrate how matter and energy is transferred between producers, consumers, and decomposers as the three groups interact within an ecosystem. Transfers of matter into and out of the physical environment occur at every level. Decomposers recycle nutrients from dead plant or animal matter back to the soil in terrestrial environments or to the water in aquatic environments. The atoms that make up the organisms in an ecosystem are cycled repeatedly between the living and nonliving parts of the ecosystem.",Video,Worked example: analyzing a generic food web,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:matter-and-energy-in-ecosystems/x0c5bb03129646fd6:matter-and-energy-in-foodwebs/v/worked-example-analyzing-a-generic-food-web
NGSS.MS,MS-LS2.B.1,"Food webs are models that demonstrate how matter and energy is transferred between producers, consumers, and decomposers as the three groups interact within an ecosystem. Transfers of matter into and out of the physical environment occur at every level. Decomposers recycle nutrients from dead plant or animal matter back to the soil in terrestrial environments or to the water in aquatic environments. The atoms that make up the organisms in an ecosystem are cycled repeatedly between the living and nonliving parts of the ecosystem.",Video,Worked example: analyzing an ocean food web,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:matter-and-energy-in-ecosystems/x0c5bb03129646fd6:matter-and-energy-in-foodwebs/v/worked-example-analyzing-an-ocean-food-web
NGSS.MS,MS-LS2.C.1,Ecosystems are dynamic in nature; their characteristics can vary over time. Disruptions to any physical or biological component of an ecosystem can lead to shifts in all its populations.,Article,Activity: What happens when a food web is disturbed?,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:teacher-resources/x0c5bb03129646fd6:hands-on-biology-activities/a/activity-what-happens-when-a-food-web-is-disturbed
NGSS.MS,MS-LS2.C.1,Ecosystems are dynamic in nature; their characteristics can vary over time. Disruptions to any physical or biological component of an ecosystem can lead to shifts in all its populations.,Exercise,Apply: ecosystem dynamics,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:ecosystems-and-biodiversity/x0c5bb03129646fd6:ecosystem-dynamics/e/apply-ecosystem-dynamics
NGSS.MS,MS-LS2.C.1,Ecosystems are dynamic in nature; their characteristics can vary over time. Disruptions to any physical or biological component of an ecosystem can lead to shifts in all its populations.,Article,Ecosystem dynamics,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:ecosystems-and-biodiversity/x0c5bb03129646fd6:ecosystem-dynamics/a/ecosystem-dynamics
NGSS.MS,MS-LS2.C.1,Ecosystems are dynamic in nature; their characteristics can vary over time. Disruptions to any physical or biological component of an ecosystem can lead to shifts in all its populations.,Video,Ecosystem dynamics: Clark's nutcrackers and the white bark pine,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:ecosystems-and-biodiversity/x0c5bb03129646fd6:ecosystem-dynamics/v/ecosystem-dynamics-clarks-nutcrackers-and-the-white-bark-pine
NGSS.MS,MS-LS2.C.1,Ecosystems are dynamic in nature; their characteristics can vary over time. Disruptions to any physical or biological component of an ecosystem can lead to shifts in all its populations.,Exercise,Understand: ecosystem dynamics,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:ecosystems-and-biodiversity/x0c5bb03129646fd6:ecosystem-dynamics/e/understand-ecosystem-dynamics
NGSS.MS,MS-PS3.D.1,"The chemical reaction by which plants produce complex food molecules (sugars) requires an energy input (i.e., from sunlight) to occur. In this reaction, carbon dioxide and water combine to form carbon-based organic molecules and release oxygen.",Exercise,Apply: photosynthesis in organisms,https://www.khanacademy.org/science/ms-biology/x0c5bb03129646fd6:matter-and-energy-in-organisms/x0c5bb03129646fd6:photosynthesis-in-organisms/e/apply-photosynthesis-in-organisms
